location,EW,EW_start_date,cases,p_rt1,p_inc100k,alert,Rt,transmission,epidemic_threshold
E,201936,2019-09-01,55,0.9588064,18.295645,1,1.4345717,1,2
E,201937,2019-09-08,40,0.62071997,13.305923,1,1.072036,0,1
E,201938,2019-09-15,32,0.12226412,10.644738,1,0.7630905,0,1
E,201939,2019-09-22,23,0.01558432,7.6509056,1,0.5769361,0,1
E,201940,2019-09-29,40,0.78583974,13.305923,1,1.202511,0,1
E,201941,2019-10-06,28,0.3701857,9.314146,1,0.91754043,0,1
E,201942,2019-10-13,12,0.0015292293,3.991777,1,0.3888721,0,0
E,201943,2019-10-20,22,0.26479042,7.318258,1,0.83555806,0,1
E,201944,2019-10-27,15,0.19745976,4.9897213,1,0.75144196,0,1
E,201945,2019-11-03,24,0.812424,7.983554,1,1.3116281,0,1
E,201946,2019-11-10,15,0.25903058,4.9897213,1,0.80205226,0,1
E,201947,2019-11-17,22,0.6664173,7.318258,1,1.1418886,0,1
E,201948,2019-11-24,15,0.2520571,4.9897213,1,0.79644614,0,1
E,201949,2019-12-01,19,0.53773576,6.3203135,1,1.0311011,0,1
E,201950,2019-12-08,5,0.0034345803,1.6632404,1,0.2925147,0,0
E,201951,2019-12-15,13,0.3945007,4.324425,1,0.90411425,0,0
E,201952,2019-12-22,14,0.69996405,4.657073,1,1.227741,0,0
E,202001,2019-12-29,9,0.29612148,2.9938326,1,0.791913,0,0
E,202002,2020-01-05,10,0.3467139,3.3264809,1,0.84712327,0,0
E,202003,2020-01-12,10,0.44072247,3.3264809,1,0.93770856,0,0
E,202004,2020-01-19,14,0.78738976,4.657073,1,1.3783699,0,0
E,202005,2020-01-26,24,0.9828917,7.983554,1,2.0614634,1,1
E,202006,2020-02-02,42,0.9996499,13.971219,1,2.5207806,1,1
E,202007,2020-02-09,42,0.97527677,13.971219,3,1.6167495,1,1
E,202008,2020-02-16,52,0.9534417,17.2977,3,1.4311382,1,1
E,202009,2020-02-23,58,0.9184977,19.293589,1,1.3184371,0,2
E,202010,2020-03-01,102,0.99996805,33.930103,4,1.9309031,1,2
E,202011,2020-03-08,102,0.99522537,33.930103,4,1.491965,1,2
E,202012,2020-03-15,86,0.46811485,28.607735,4,0.9879382,0,2
E,202013,2020-03-22,32,2.2272925e-08,10.644738,1,0.3505776,0,1
E,202014,2020-03-29,73,0.38872117,24.28331,1,0.9549274,0,2
E,202015,2020-04-05,70,0.7853652,23.285366,4,1.1478076,0,2
E,202016,2020-04-12,96,0.99440396,31.934216,4,1.4977547,1,2
E,202017,2020-04-19,87,0.8142089,28.940382,4,1.1502022,0,2
E,202018,2020-04-26,93,0.71570486,30.936272,4,1.088944,0,2
E,202019,2020-05-03,102,0.8062335,33.930103,4,1.1326433,0,2
E,202020,2020-05-10,105,0.7826408,34.928047,4,1.1169461,0,2
E,202021,2020-05-17,112,0.79996496,37.256584,4,1.1224531,0,2
E,202022,2020-05-24,104,0.48048878,34.5954,4,0.9932628,0,2
E,202023,2020-05-31,128,0.90294063,42.578953,4,1.1841404,0,2
E,202024,2020-06-07,104,0.30878145,34.5954,4,0.93431324,0,2
E,202025,2020-06-14,135,0.8950586,44.90749,4,1.1717792,0,2
E,202026,2020-06-21,109,0.29381078,36.25864,4,0.93051887,0,2
E,202027,2020-06-28,152,0.9700633,50.562508,4,1.256297,1,2
E,202028,2020-07-05,146,0.8752505,48.56662,4,1.1495211,0,2
E,202029,2020-07-12,111,0.05469471,36.923935,4,0.81556636,0,2
E,202030,2020-07-19,58,2.9211481e-08,19.293589,4,0.4410218,0,2
E,202031,2020-07-26,72,0.0049577374,23.95066,4,0.67771155,0,2
E,202032,2020-08-02,58,0.034922615,19.293589,4,0.7330463,0,2
E,202033,2020-08-09,44,0.017955853,14.636516,1,0.66840243,0,1
E,202034,2020-08-16,41,0.0512504,13.638571,1,0.7184907,0,1
E,202035,2020-08-23,24,0.0028232422,7.983554,1,0.51103175,0,1
E,202036,2020-08-30,38,0.48527366,12.640627,1,0.99162865,0,1
E,202037,2020-09-06,42,0.8345819,13.971219,1,1.249989,0,1
E,202038,2020-09-13,37,0.5682552,12.307979,1,1.0409621,0,1
E,202039,2020-09-20,31,0.19612722,10.312091,1,0.81449133,0,1
E,202040,2020-09-27,29,0.18594977,9.646794,1,0.80212337,0,1
E,202041,2020-10-04,31,0.4272887,10.312091,1,0.95530695,0,1
E,202042,2020-10-11,11,0.0014570839,3.659129,1,0.3747317,0,0
E,202043,2020-10-18,11,0.010141558,3.659129,1,0.44928554,0,0
E,202044,2020-10-25,21,0.7220491,6.9856095,1,1.2073764,0,1
E,202045,2020-11-01,19,0.75867236,6.3203135,1,1.269739,0,1
E,202046,2020-11-08,9,0.056600984,2.9938326,1,0.5338698,0,0
E,202047,2020-11-15,19,0.66373676,6.3203135,1,1.1506995,0,1
E,202048,2020-11-22,24,0.921475,7.983554,1,1.5722003,0,1
E,202049,2020-11-29,23,0.7887725,7.6509056,1,1.2829727,0,1
E,202050,2020-12-06,16,0.19497891,5.322369,1,0.7556369,0,1
E,202051,2020-12-13,8,0.008251603,2.6611845,1,0.39302927,0,0
E,202052,2020-12-20,14,0.35411927,4.657073,1,0.87383866,0,0
E,202053,2020-12-27,14,0.6119792,4.657073,1,1.1148942,0,0
E,202101,2021-01-03,15,0.7672882,4.9897213,1,1.3250163,0,0
E,202102,2021-01-10,9,0.26817203,2.9938326,1,0.7655357,0,0
E,202103,2021-01-17,9,0.26469943,2.9938326,1,0.76225907,0,0
E,202104,2021-01-24,8,0.28109178,2.6611845,1,0.7671415,0,0
E,202105,2021-01-31,14,0.83923054,4.657073,1,1.5028245,0,0
E,202106,2021-02-07,7,0.24936186,2.3285365,1,0.72250193,0,0
E,202107,2021-02-14,12,0.6356013,3.991777,1,1.1549042,0,0
E,202108,2021-02-21,22,0.9779912,7.318258,1,2.0475254,1,1
E,202109,2021-02-28,21,0.8949488,6.9856095,1,1.5294067,0,1
E,202110,2021-03-07,22,0.71709365,7.318258,1,1.1962612,0,1
E,202111,2021-03-14,15,0.17401984,4.9897213,1,0.7311665,0,0
E,202112,2021-03-21,13,0.12547912,4.324425,1,0.6690168,0,0
E,202113,2021-03-28,19,0.6508206,6.3203135,1,1.1369168,0,0
E,202114,2021-04-04,20,0.7627608,6.6529617,1,1.2676756,0,0
E,202115,2021-04-11,25,0.86647916,8.316202,1,1.4025309,0,1
E,202116,2021-04-18,19,0.40942168,6.3203135,1,0.93033636,0,0
E,202117,2021-04-25,18,0.28834298,5.987665,2,0.8384676,0,0
E,202118,2021-05-02,19,0.42467117,6.3203135,2,0.9417008,0,0
E,202119,2021-05-09,21,0.6284371,6.9856095,2,1.1081425,0,1
E,202120,2021-05-16,41,0.9963003,13.638571,2,2.0127914,1,1
E,202121,2021-05-23,24,0.42864734,7.983554,1,0.95044863,0,1
E,202122,2021-05-30,26,0.30602238,8.64885,1,0.87373626,0,1
E,202123,2021-06-06,60,0.99925554,19.958885,1,1.9836963,1,1
E,202124,2021-06-13,30,0.2811088,9.979443,1,0.866375,0,1
E,202125,2021-06-20,27,0.049393352,8.981498,1,0.66790384,0,1
E,202126,2021-06-27,40,0.64784384,13.305923,1,1.0900666,0,1
E,202127,2021-07-04,36,0.6413396,11.97533,1,1.0905447,0,1
E,202128,2021-07-11,32,0.36428037,10.644738,1,0.91904604,0,1
E,202129,2021-07-18,34,0.44143876,11.310035,1,0.96540755,0,1
E,202130,2021-07-25,14,0.002498876,4.657073,1,0.42756733,0,0
E,202131,2021-08-01,25,0.3306304,8.316202,1,0.8874982,0,1
E,202132,2021-08-08,35,0.93298674,11.642683,1,1.4803035,0,1
E,202133,2021-08-15,15,0.060211673,4.9897213,1,0.60920197,0,0
E,202134,2021-08-22,11,0.007882435,3.659129,1,0.43743485,0,0
E,202135,2021-08-29,9,0.02595235,2.9938326,1,0.47325766,0,0
E,202136,2021-09-05,21,0.9083475,6.9856095,1,1.5751721,0,1
E,202137,2021-09-12,12,0.42332795,3.991777,1,0.9266566,0,0
E,202138,2021-09-19,17,0.63703203,5.6550174,1,1.1301599,0,0
E,202139,2021-09-26,3,0.0014131184,0.99794424,1,0.2043472,0,0
E,202140,2021-10-03,2,0.0020656309,0.66529614,1,0.17101686,0,0
E,202141,2021-10-10,8,0.6080878,2.6611845,1,1.148043,0,0
E,202142,2021-10-17,8,0.8181023,2.6611845,1,1.6442829,0,0
E,202143,2021-10-24,11,0.86961263,3.659129,1,1.7069885,0,0
E,202144,2021-10-31,23,0.9940868,7.6509056,1,2.512468,1,1
E,202145,2021-11-07,15,0.63904655,4.9897213,1,1.1415056,0,0
E,202146,2021-11-14,15,0.37683624,4.9897213,1,0.89582026,0,0
E,202147,2021-11-21,18,0.5828409,5.987665,1,1.0726233,0,0
E,202148,2021-11-28,9,0.08244391,2.9938326,1,0.57154787,0,0
E,202149,2021-12-05,12,0.3074631,3.991777,1,0.8247745,0,0
E,202150,2021-12-12,17,0.7917191,5.6550174,1,1.3442044,0,0
E,202151,2021-12-19,17,0.7686526,5.6550174,1,1.304006,0,0
E,202152,2021-12-26,0,0.0,0.0,1,0.0,0,0
E,202201,2022-01-02,62,1.0,20.624182,1,4.151831,1,1
E,202202,2022-01-09,102,1.0,33.930103,1,3.9851494,1,1
E,202203,2022-01-16,138,1.0,45.905434,3,2.3850265,1,2
E,202204,2022-01-23,45,2.6733522e-05,14.969164,1,0.49130133,0,1
E,202205,2022-01-30,18,1.2878587e-14,5.987665,1,0.18958282,0,0
E,202206,2022-02-06,19,3.245285e-07,6.3203135,1,0.3039633,0,0
E,202207,2022-02-13,18,0.025341704,5.987665,1,0.57052255,0,0
E,202208,2022-02-20,14,0.14439937,4.657073,1,0.69646007,0,0
E,202209,2022-02-27,12,0.1722974,3.991777,1,0.70572555,0,0
E,202210,2022-03-06,10,0.17699203,3.3264809,1,0.68984294,0,0
E,202211,2022-03-13,18,0.83826226,5.987665,1,1.4257469,0,0
E,202212,2022-03-20,23,0.9488207,7.6509056,2,1.7256186,0,1
E,202213,2022-03-27,39,0.997738,12.973275,2,2.1685922,1,1
E,202214,2022-04-03,20,0.24131922,6.6529617,2,0.81159556,0,0
E,202215,2022-04-10,40,0.9060224,13.305923,2,1.3726406,0,1
E,202216,2022-04-17,56,0.99606,18.628292,2,1.7811167,1,1
E,202217,2022-04-24,59,0.9745607,19.626236,2,1.4845405,1,1
E,202218,2022-05-01,61,0.8325963,20.291533,2,1.1997226,0,1
E,202219,2022-05-08,79,0.9615686,26.279198,2,1.3535049,1,1
E,202220,2022-05-15,114,0.99977976,37.921883,2,1.6993135,1,2
E,202221,2022-05-22,81,0.4788857,26.944494,2,0.9917523,0,1
E,202222,2022-05-29,153,0.99986005,50.895157,2,1.593454,1,2
E,202223,2022-06-05,124,0.85127866,41.248363,4,1.1464603,0,2
E,202224,2022-06-12,103,0.09415058,34.262753,1,0.8393324,0,1
E,202225,2022-06-19,101,0.08161586,33.597454,1,0.82953066,0,1
E,202226,2022-06-26,93,0.12681092,30.936272,1,0.85172164,0,1
E,202227,2022-07-03,140,0.9919321,46.570732,1,1.3636966,1,2
E,202228,2022-07-10,117,0.7292068,38.919827,4,1.0846919,0,2
E,202229,2022-07-17,127,0.68504256,42.246307,4,1.0632151,0,2
E,202230,2022-07-24,124,0.5137136,41.248363,4,1.0043734,0,2
E,202231,2022-07-31,178,0.99845064,59.211357,4,1.4062744,1,2
E,202232,2022-08-07,176,0.9796536,58.546062,4,1.2596413,1,2
E,202233,2022-08-14,166,0.6311874,55.21958,4,1.0377614,0,2
E,202234,2022-08-21,131,0.016400531,43.576897,4,0.7806998,0,2
E,202235,2022-08-28,97,9.634245e-05,32.266865,1,0.6220993,0,1
E,202236,2022-09-04,71,1.3116865e-05,23.618013,1,0.545981,0,1
E,202237,2022-09-11,62,0.0011220524,20.624182,1,0.6157547,0,1
E,202238,2022-09-18,71,0.2701519,23.618013,1,0.9048744,0,1
E,202239,2022-09-25,57,0.161373,18.960941,1,0.83808833,0,1
E,202240,2022-10-02,52,0.12764272,17.2977,1,0.8098682,0,1
E,202241,2022-10-09,32,0.0028480308,10.644738,1,0.55262834,0,1
E,202242,2022-10-16,38,0.1290807,12.640627,1,0.7843165,0,1
E,202243,2022-10-23,53,0.8973327,17.630348,1,1.2988417,0,1
E,202244,2022-10-30,43,0.58166456,14.303867,1,1.0457537,0,1
E,202245,2022-11-06,36,0.16615354,11.97533,1,0.8062142,0,1
E,202246,2022-11-13,50,0.74723536,16.632404,1,1.1470525,0,1
E,202247,2022-11-20,53,0.8535791,17.630348,1,1.2394468,0,1
E,202248,2022-11-27,58,0.8555684,19.293589,1,1.2294487,0,1
E,202249,2022-12-04,42,0.15719113,13.971219,1,0.8126024,0,1
E,202250,2022-12-11,2,4.241052e-14,0.66529614,1,0.04073421,0,0
E,202251,2022-12-18,3,6.9459247e-09,0.99794424,1,0.086896606,0,0
E,202252,2022-12-25,17,0.57155603,5.6550174,1,1.0639948,0,0
E,202301,2023-01-01,52,0.99999994,17.2977,1,4.4163046,1,1
E,202302,2023-01-08,40,0.9838845,13.305923,1,1.7246642,1,1
E,202303,2023-01-15,35,0.41085967,11.642683,1,0.94852185,0,1
E,202304,2023-01-22,23,0.019814685,7.6509056,1,0.58976084,0,1
E,202305,2023-01-29,41,0.7830197,13.638571,1,1.196919,0,1
E,202306,2023-02-05,35,0.65121686,13.248492,1,1.0991354,0,1
E,202307,2023-02-12,18,0.014357627,6.8135104,1,0.5383325,0,1
E,202308,2023-02-19,34,0.62316185,12.869965,1,1.080144,0,1
E,202309,2023-02-26,36,0.83866584,13.627021,1,1.2792758,0,1
E,202310,2023-03-05,37,0.7795417,14.005549,1,1.205108,0,1
E,202311,2023-03-12,42,0.7909156,15.898191,1,1.2019941,0,1
E,202312,2023-03-19,82,0.9999427,31.039326,1,2.0509202,1,1
E,202313,2023-03-26,144,1.0,54.508083,1,2.5982645,1,2
E,202314,2023-04-02,105,0.921215,39.745476,4,1.227343,0,2
E,202315,2023-04-09,136,0.93267506,51.47986,4,1.2091527,0,2
E,202316,2023-04-16,117,0.40810516,44.28782,4,0.9703416,0,2
E,202317,2023-04-23,97,0.049161043,36.71725,2,0.7993107,0,1
E,202318,2023-04-30,62,5.3409945e-05,23.468758,1,0.55002993,0,1
E,202319,2023-05-07,48,7.4310155e-05,18.169361,1,0.5193162,0,1
E,202320,2023-05-14,38,0.0012880658,14.384078,1,0.55227923,0,1
E,202321,2023-05-21,38,0.08015321,14.384078,1,0.74259406,0,1
E,202322,2023-05-28,58,0.9348632,21.954645,1,1.3521719,0,1
E,202323,2023-06-04,58,0.91173065,21.954645,1,1.3063072,0,1
E,202324,2023-06-11,52,0.5217204,19.683475,1,1.0107254,0,1
E,202325,2023-06-18,60,0.6725086,22.711702,1,1.0865339,0,1
E,202326,2023-06-25,37,0.03192505,14.005549,1,0.67765254,0,1
E,202327,2023-07-02,42,0.17069533,15.898191,1,0.8213839,0,1
E,202328,2023-07-09,18,0.0004436356,6.8135104,1,0.41392526,0,1
E,202329,2023-07-16,21,0.031698387,7.9490957,1,0.60561424,0,1
E,202330,2023-07-23,27,0.54658043,10.220265,1,1.0323668,0,1
E,202331,2023-07-30,23,0.50309014,8.706152,1,1.0022674,0,1
E,202332,2023-08-06,31,0.820028,11.734379,1,1.2780929,0,1
E,202333,2023-08-13,27,0.56129986,10.220265,1,1.042995,0,1
E,202334,2023-08-20,23,0.27212515,8.706152,1,0.8437012,0,1
E,202335,2023-08-27,35,0.8441781,13.248492,1,1.2919022,0,1
E,202336,2023-09-03,31,0.67121506,11.734379,1,1.1219333,0,1
E,202337,2023-09-10,34,0.67128515,12.869965,1,1.1160951,0,1
E,202338,2023-09-17,31,0.4444408,11.734379,1,0.9656555,0,1
E,202339,2023-09-24,38,0.7405917,14.384078,1,1.165174,0,1
E,202340,2023-10-01,23,0.09124888,8.706152,1,0.69987845,0,1
E,202341,2023-10-08,24,0.15483454,9.084681,1,0.7619094,0,1
E,202342,2023-10-15,18,0.0875559,6.8135104,1,0.66720295,0,0
E,202343,2023-10-22,23,0.5041078,8.706152,1,1.0030158,0,1
E,202344,2023-10-29,34,0.9507138,12.869965,1,1.5593698,1,1
E,202345,2023-11-05,19,0.2124511,7.192039,1,0.7855516,0,0
E,202346,2023-11-12,24,0.38217843,9.084681,1,0.9194019,0,1
E,202347,2023-11-19,36,0.9248903,13.627021,1,1.4467888,0,1
E,202348,2023-11-26,27,0.5395505,10.220265,1,1.0273647,0,1
E,202349,2023-12-03,45,0.9561413,17.033775,1,1.4845783,1,1
E,202350,2023-12-10,41,0.7930792,15.519663,1,1.2069732,0,1
E,202351,2023-12-17,40,0.5622277,15.141134,1,1.0357682,0,1
E,202352,2023-12-24,5,1.7365975e-08,1.8926418,1,0.12881736,0,0
E,202401,2023-12-31,31,0.48391858,11.734379,1,0.98990387,0,1
E,202402,2024-01-07,21,0.3961076,7.9490957,1,0.9240854,0,1
E,202403,2024-01-14,28,0.7818752,10.598794,1,1.2434716,0,1
E,202404,2024-01-21,23,0.42162302,8.706152,1,0.94461143,0,1
E,202405,2024-01-28,27,0.6114206,10.220265,1,1.0810314,0,1
E,202406,2024-02-04,35,0.880623,13.248492,1,1.3519964,0,1
E,202407,2024-02-11,47,0.9814852,17.790833,1,1.6203387,1,1
E,202408,2024-02-18,72,0.9996388,27.254042,1,1.9391675,1,1
E,202409,2024-02-25,91,0.9996352,34.44608,3,1.7801971,1,1
E,202410,2024-03-03,97,0.98433775,36.71725,3,1.3983918,1,1
E,202411,2024-03-10,132,0.9988788,49.965744,3,1.5168936,1,2
E,202412,2024-03-17,193,0.9999997,73.05597,4,1.8007511,1,2
E,202413,2024-03-24,169,0.9657514,63.97129,4,1.2318236,1,2
E,202414,2024-03-31,214,0.9920628,81.005066,4,1.281182,1,2
E,202415,2024-04-07,307,0.99999994,116.208206,4,1.6153853,1,2
E,202416,2024-04-14,237,0.72198933,89.71122,4,1.05631,0,2
E,202417,2024-04-21,149,1.950819e-07,56.400726,4,0.59684426,0,2
E,202418,2024-04-28,141,5.2275427e-06,53.372498,4,0.6271411,0,2
E,202419,2024-05-05,82,4.0663646e-09,31.039326,1,0.47431433,0,1
E,202420,2024-05-12,91,0.0033422688,34.44608,1,0.6933618,0,1
E,202421,2024-05-19,79,0.04150276,29.90374,1,0.77259976,0,1
E,202422,2024-05-26,64,0.029901842,24.225815,1,0.7354487,0,1
E,202423,2024-06-02,60,0.068688266,22.711702,1,0.7758573,0,1
E,202424,2024-06-09,62,0.30445996,23.468758,1,0.91432804,0,1
E,202425,2024-06-16,50,0.13101631,18.926418,1,0.8090069,0,1
E,202426,2024-06-23,45,0.105562255,17.033775,1,0.78126854,0,1
E,202427,2024-06-30,50,0.41844714,18.926418,1,0.96022123,0,1
E,202428,2024-07-07,34,0.06455497,12.869965,1,0.71417767,0,1
E,202429,2024-07-14,55,0.8421842,20.81906,1,1.2218217,0,1
E,202430,2024-07-21,47,0.6171382,17.790833,1,1.0641161,0,1
E,202431,2024-07-28,53,0.7159233,20.062002,1,1.1203004,0,1
E,202432,2024-08-04,61,0.8472813,23.090229,1,1.2141731,0,1
E,202433,2024-08-11,45,0.21308112,17.033775,1,0.8517353,0,1
E,202434,2024-08-18,43,0.14888895,16.27672,1,0.8089371,0,1
E,202435,2024-08-25,54,0.6856662,20.44053,1,1.0995702,0,1
E,202436,2024-09-01,27,0.011897906,10.220265,1,0.5856568,0,1
E,202437,2024-09-08,47,0.6351037,17.790833,1,1.0748874,0,1
E,202438,2024-09-15,49,0.8202114,18.54789,1,1.2133119,0,1
E,202439,2024-09-22,29,0.062205855,10.977323,1,0.6934813,0,1
E,202440,2024-09-29,23,0.011675619,8.706152,1,0.562586,0,1
E,202441,2024-10-06,49,0.9476946,18.54789,1,1.4285172,0,1
E,202442,2024-10-13,55,0.9881587,20.81906,1,1.6235472,1,1
E,202443,2024-10-20,44,0.5606501,16.655249,1,1.033186,0,1
E,202444,2024-10-27,67,0.94912076,25.3614,1,1.3551933,0,1
E,202445,2024-11-03,44,0.2003749,16.655249,1,0.84289676,0,1
E,202446,2024-11-10,42,0.11871082,15.898191,1,0.78534085,0,1
E,202447,2024-11-17,34,0.055069145,12.869965,1,0.7026258,0,1
E,202448,2024-11-24,51,0.820175,19.304947,1,1.2084546,0,1
E,202449,2024-12-01,57,0.9377593,21.576117,1,1.3628764,0,1
E,202450,2024-12-08,55,0.76196533,20.81906,1,1.15047,0,1
E,202451,2024-12-15,34,0.023712698,12.869965,1,0.65069133,0,1
E,202452,2024-12-22,45,0.32819098,17.033775,1,0.91276664,0,1
E,202501,2024-12-29,36,0.21369651,13.627021,1,0.83695805,0,1
E,202502,2025-01-05,38,0.40250087,14.384078,1,0.94595593,0,1
E,202503,2025-01-12,28,0.10633008,10.598794,1,0.7359824,0,1
E,202504,2025-01-19,59,0.9901776,22.333174,1,1.620028,1,1
E,202505,2025-01-26,52,0.9038701,19.683475,1,1.313237,0,1
E,202506,2025-02-02,39,0.18671958,14.762606,1,0.8259531,0,1
E,202507,2025-02-09,56,0.7483238,21.197588,1,1.138983,0,1
E,202508,2025-02-16,55,0.75656056,20.81906,1,1.1464115,0,1
E,202509,2025-02-23,61,0.81707054,23.090229,1,1.1855646,0,1
E,202510,2025-03-02,59,0.6184784,22.333174,1,1.0576906,0,1
E,202511,2025-03-09,46,0.12586632,17.412304,1,0.7985126,0,1
E,202512,2025-03-16,97,0.9992337,36.71725,1,1.6756331,1,1
E,202513,2025-03-23,103,0.99832743,38.988422,1,1.5796431,1,1
E,202514,2025-03-30,138,0.99978614,52.23691,3,1.6109254,1,2
E,202515,2025-04-06,152,0.9962949,57.536312,4,1.3955951,1,2
E,202516,2025-04-13,118,0.2499056,44.666348,1,0.9177417,0,1
E,202517,2025-04-20,144,0.67625654,54.508083,1,1.056062,0,2
E,202518,2025-04-27,114,0.11551737,43.152233,1,0.8586033,0,1
E,202519,2025-05-04,165,0.9750661,62.45718,1,1.2564195,1,2
E,202520,2025-05-11,95,0.006335375,35.960194,1,0.7173021,0,1
E,202521,2025-05-18,85,0.0011695367,32.17491,1,0.65736157,0,1
E,202522,2025-05-25,105,0.3444498,39.745476,1,0.94705147,0,1
E,202523,2025-06-01,60,0.0023308885,22.711702,1,0.63173264,0,1
E,202524,2025-06-08,65,0.040586755,24.604343,1,0.7526635,0,1
E,202525,2025-06-15,67,0.28488156,25.3614,1,0.90882623,0,1
E,202526,2025-06-22,82,0.8888794,31.039326,1,1.221192,0,1
E,202527,2025-06-29,68,0.4426837,25.73993,1,0.97579825,0,1
E,202528,2025-07-06,79,0.67440015,29.90374,1,1.0757945,0,1
E,202529,2025-07-13,43,0.002929084,16.27672,1,0.5945745,0,1
E,202530,2025-07-20,42,0.01148585,15.898191,1,0.6424396,0,1
E,202531,2025-07-27,44,0.18298744,16.655249,1,0.83250654,0,1
E,202532,2025-08-03,55,0.8333882,20.81906,1,1.2126756,0,1
E,202533,2025-08-10,40,0.26229247,15.141134,1,0.87212074,0,1
E,202534,2025-08-17,60,0.87755996,22.711702,1,1.2506335,0,1
E,202535,2025-08-24,47,0.4231638,17.790833,1,0.9613514,0,1
E,202536,2025-08-31,41,0.16211507,15.519663,1,0.8139473,0,1
E,202537,2025-09-07,38,0.14709531,14.384078,1,0.7974761,0,1
E,202538,2025-09-14,44,0.5547583,16.655249,1,1.0298684,0,1
E,202539,2025-09-21,42,0.55255336,15.898191,1,1.0293144,0,1
E,202540,2025-09-28,36,0.2727075,13.627021,1,0.87199146,0,1
E,202541,2025-10-05,40,0.47710282,15.141134,1,0.98734677,0,1
E,202542,2025-10-12,34,0.29394856,12.869965,1,0.88108504,0,1
E,202543,2025-10-19,29,0.16256748,10.977323,1,0.78528756,0,1
E,202544,2025-10-26,38,0.66271216,14.384078,1,1.1031301,0,1
E,202545,2025-11-02,39,0.74524796,14.762606,1,1.1669052,0,1
E,202546,2025-11-09,30,0.25635162,11.355851,1,0.85103023,0,1
E,202547,2025-11-16,24,0.07349488,9.084681,1,0.6851198,0,0
E,202548,2025-11-23,18,0.035590246,6.8135104,1,0.59270865,0,0
E,202549,2025-11-30,10,0.006746348,3.7852836,1,0.41654328,0,0
E,202550,2025-12-07,9,0.042195033,3.4067552,1,0.50871646,0,0
E,202551,2025-12-14,2,0.0016416594,0.7570567,1,0.16577385,0,0
E,202552,2025-12-21,9,0.5920072,3.4067552,1,1.1163036,0,0
E,202553,2025-12-28,12,0.90995705,4.5423403,1,1.8679401,0,0
F,201501,2015-01-04,3,0.92054087,1.1234441,1,4.202428,0,0
F,201502,2015-01-11,9,0.9962447,3.370332,1,6.794229,1,1
F,201503,2015-01-18,15,0.99541265,5.61722,1,3.5770242,1,1
F,201504,2015-01-25,8,0.46181366,2.9958508,1,0.9548647,0,0
F,201505,2015-02-01,8,0.26177555,2.9958508,1,0.74825513,0,0
F,201506,2015-02-08,8,0.34041753,2.9958508,1,0.8257632,0,0
F,201507,2015-02-15,21,0.98758954,7.864108,1,2.321203,1,1
F,201508,2015-02-22,50,0.9999991,18.724068,1,3.7291582,1,2
F,201509,2015-03-01,55,0.99951047,20.596474,4,2.1275775,1,2
F,201510,2015-03-08,70,0.9954286,26.213694,4,1.6437817,1,2
F,201511,2015-03-15,64,0.7795605,23.966806,4,1.1509947,0,2
F,201512,2015-03-22,89,0.9774151,33.32884,4,1.38372,1,2
F,201513,2015-03-29,90,0.9213834,33.70332,4,1.2489808,0,2
F,201514,2015-04-05,156,0.99999785,58.41909,4,1.8305178,1,2
F,201515,2015-04-12,129,0.93439525,48.308094,4,1.2178365,0,2
F,201516,2015-04-19,65,7.5489756e-06,24.341288,4,0.524895,0,2
F,201517,2015-04-26,63,6.0516784e-05,23.592325,4,0.55456376,0,2
F,201518,2015-05-03,35,3.2533521e-06,13.106847,1,0.42111456,0,1
F,201519,2015-05-10,31,0.0015354805,11.608922,1,0.52835625,0,1
F,201520,2015-05-17,24,0.012040167,8.987553,1,0.5699881,0,1
F,201521,2015-05-24,18,0.02708346,6.740664,1,0.5746701,0,1
F,201522,2015-05-31,11,0.011267515,4.1192946,1,0.45449167,0,1
F,201523,2015-06-07,3,0.0002479341,1.1234441,1,0.16997868,0,0
F,201524,2015-06-14,8,0.2182353,2.9958508,1,0.7054906,0,0
F,201525,2015-06-21,8,0.57207084,2.9958508,1,1.0946007,0,0
F,201526,2015-06-28,2,0.043362413,0.7489627,1,0.30128965,0,0
F,201527,2015-07-05,5,0.36634403,1.8724067,1,0.82042956,0,0
F,201528,2015-07-12,4,0.41407108,1.4979254,1,0.86839664,0,0
F,201529,2015-07-19,2,0.18530847,0.7489627,1,0.4972257,0,0
F,201530,2015-07-26,5,0.6779776,1.8724067,1,1.3498807,0,0
F,201531,2015-08-02,3,0.430127,1.1234441,1,0.8778359,0,0
F,201532,2015-08-09,3,0.40087166,1.1234441,1,0.8321912,0,0
F,201533,2015-08-16,0,0.0,0.0,1,0.0,0,0
F,201534,2015-08-23,0,0.0,0.0,1,0.0,0,0
F,201535,2015-08-30,0,0.0,0.0,1,0.0,0,0
F,201536,2015-09-06,0,0.0,0.0,1,0.0,0,0
F,201537,2015-09-13,0,0.0,0.0,1,0.0,0,0
F,201538,2015-09-20,0,0.0,0.0,1,0.0,0,0
F,201539,2015-09-27,1,0.96326494,0.37448135,1,18.52008,0,0
F,201540,2015-10-04,0,0.0,0.0,1,0.0,0,0
F,201541,2015-10-11,0,0.0,0.0,1,0.0,0,0
F,201542,2015-10-18,0,0.0,0.0,1,0.0,0,0
F,201543,2015-10-25,0,0.0,0.0,1,0.0,0,0
F,201544,2015-11-01,0,0.0,0.0,1,0.0,0,0
F,201545,2015-11-08,0,0.0,0.0,1,0.0,0,0
