location,date,temperature_2m_min,temperature_2m_max,temperature_2m_mean,apparent_temperature_min,apparent_temperature_max,apparent_temperature_mean,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,precipitation_sum,precipitation_hours,rain_sum,showers_sum,precipitation_probability_min,precipitation_probability_max,precipitation_probability_mean,sunshine_duration,daylight_duration,shortwave_radiation_sum,cloud_cover_mean,dew_point_2m_min,dew_point_2m_max,dew_point_2m_mean,relative_humidity_2m_mean,soil_moisture_0_to_7cm_mean,et0_fao_evapotranspiration
F,2015-10-07,24.369001,34.819,29.344002,25.08145,34.62586,28.886322,23.740902,42.12,133.88974,0.0,0.0,0.0,0.0,,,,33756.6,43982.41,22.18,68.0,12.568999,19.319,16.133585,47.586277,0.14537498,7.9081345
F,2015-10-08,21.869001,32.019,27.248169,21.747007,30.96656,26.278421,24.912935,49.32,130.85768,0.0,0.0,0.0,0.0,,,,40216.14,44008.777,20.86,47.208332,14.419,17.869001,16.144,52.342197,0.14541663,7.0969954
F,2015-10-09,22.469,32.869,26.896082,23.490147,32.325886,26.932978,22.691423,40.32,130.86833,0.3,2.0,0.3,0.0,,,,39902.4,44035.23,21.59,37.625,14.068999,19.019001,17.21275,58.272022,0.14945835,6.4906497
F,2015-10-10,21.569,34.569,27.535666,22.026302,33.753048,26.853155,23.532547,39.96,129.97238,0.0,0.0,0.0,0.0,,,,40622.582,44061.754,27.03,12.333333,10.969,17.669,14.860668,49.886536,0.14804168,8.087769
F,2015-10-11,21.369001,34.018997,27.435661,21.16258,33.338314,26.210363,23.113008,43.92,129.46829,0.0,0.0,0.0,0.0,,,,40782.84,44088.33,28.36,1.0416666,8.769,16.919,13.037751,45.1156,0.14566666,8.429845
F,2015-10-12,21.219,33.968998,27.166916,20.976364,33.16795,25.901693,25.501621,42.48,128.90776,0.0,0.0,0.0,0.0,,,,40636.164,44114.938,26.26,19.916666,10.068999,16.519001,13.52525,46.71054,0.145,8.055719
F,2015-10-13,21.669,35.119,28.044,21.465797,34.53073,26.983576,25.264202,42.48,124.665016,0.0,0.0,0.0,0.0,,,,40795.77,44141.555,26.37,17.041666,11.3689995,16.469,14.168999,45.92021,0.145,8.45838
F,2015-10-14,22.869001,33.119,27.487747,23.262247,32.110077,27.125381,27.748037,46.079998,119.907394,0.3,2.0,0.3,0.0,,,,39600.0,44168.16,19.02,45.666668,14.969,19.119001,17.4565,56.549175,0.14641668,6.521345
F,2015-10-15,21.969,34.819,27.679419,22.414223,32.313747,26.952858,27.438046,53.639996,123.99949,0.2,1.0,0.2,0.0,,,,40688.953,44194.74,23.45,33.291668,10.969,19.919,16.289833,54.470078,0.14791669,7.589148
F,2015-10-16,21.369001,34.419,27.548164,21.896893,33.543232,26.642998,25.741888,47.16,127.942184,0.0,0.0,0.0,0.0,,,,40853.73,44221.26,26.43,14.5,12.469,17.919,15.241918,50.610733,0.14649996,8.136447
F,2015-10-17,20.669,34.819,27.423166,21.240868,34.395794,26.830597,22.66857,39.6,132.31462,0.0,0.0,0.0,0.0,,,,41155.594,44247.71,27.87,22.708334,10.469,18.069,14.575252,50.01594,0.14529167,8.007791
F,2015-10-18,21.619001,35.619,28.512747,21.76952,36.554276,27.990082,21.30093,34.2,131.99179,0.0,0.0,0.0,0.0,,,,41165.277,44274.066,28.4,6.1666665,10.219,15.469,13.104415,41.911358,0.145,8.354915
F,2015-10-19,23.419,34.569,28.75025,24.077541,34.080956,28.370722,23.686249,40.32,128.24069,0.0,0.0,0.0,0.0,,,,39607.1,44300.305,23.2,30.875,12.419,18.869001,15.758587,48.55115,0.145,7.553996
F,2015-10-20,22.869001,34.268997,28.514832,23.36849,34.90601,28.468315,20.421871,36.0,129.48259,0.0,0.0,0.0,0.0,,,,40858.81,44326.406,25.54,19.833334,12.019,18.219,15.262753,47.64586,0.145,7.506572
F,2015-10-21,23.669,36.518997,29.875246,24.6287,37.814953,29.852272,19.05281,30.239998,127.666756,0.0,0.0,0.0,0.0,,,,41293.105,44352.344,28.19,3.375,9.219,16.519001,13.414833,39.688763,0.145,8.118445
F,2015-10-22,24.569,37.169,30.752337,24.836763,37.849617,30.767622,16.746773,35.64,90.74298,0.0,0.0,0.0,0.0,,,,41314.492,44378.1,26.07,7.9583335,10.269,16.919,13.748166,37.71517,0.14475001,7.630149
F,2015-10-23,24.769001,37.369,31.258585,24.767323,38.216557,31.114832,20.240198,39.239998,60.505737,0.0,0.0,0.0,0.0,,,,41205.13,44403.65,26.98,19.166666,11.8689995,17.769001,13.952332,37.254498,0.14454168,8.193835
F,2015-10-24,24.769001,37.119,31.233587,25.04547,38.025795,31.332186,22.26477,35.64,64.89109,0.0,0.0,0.0,0.0,,,,40875.383,44428.96,27.19,32.875,11.169,18.169,14.691917,39.228428,0.14420836,8.201208
F,2015-10-25,25.569,36.619,30.839834,25.303524,36.423164,30.258139,22.104116,38.16,116.18175,0.0,0.0,0.0,0.0,,,,41372.754,44454.016,28.16,13.125,9.919,15.969,13.366916,36.35329,0.14400004,8.8853
F,2015-10-26,22.969,35.869,29.096085,23.172388,35.824253,28.289146,25.762016,45.36,126.46774,0.0,0.0,0.0,0.0,,,,40655.69,44478.797,26.97,27.083334,10.969,17.069,14.343998,43.785572,0.14400004,8.814146
F,2015-10-27,22.269001,35.268997,28.64608,22.332737,34.350983,27.561628,21.767351,37.8,127.10735,0.0,0.0,0.0,0.0,,,,41468.85,44503.312,28.56,1.625,7.8190002,17.219,12.606499,41.511055,0.14400004,8.644939
F,2015-10-28,23.269001,36.119,29.446081,22.848732,36.5709,28.663729,19.826164,33.839996,115.746956,0.0,0.0,0.0,0.0,,,,41421.39,44527.773,28.61,0.5833333,8.519,14.6189995,11.852333,36.233227,0.14400004,8.322109
F,2015-10-29,24.469,36.768997,30.419,23.723204,38.208622,30.210718,17.068707,35.64,100.04197,0.0,0.0,0.0,0.0,,,,41435.984,44552.195,27.75,9.0,11.019,15.769,13.116917,36.6822,0.14400004,8.087275
F,2015-10-30,25.569,35.619,30.571085,25.69469,37.745983,30.956144,17.072504,33.12,94.212395,0.0,0.0,0.0,0.0,,,,41318.95,44576.566,24.18,23.666666,13.469,16.819,15.446082,40.943127,0.1441667,7.4937468
F,2015-10-31,25.169,32.968998,28.619001,26.205894,35.47337,29.466146,17.068707,34.56,89.839294,1.1,4.0,1.1,0.0,,,,30247.354,44600.855,16.3,75.875,15.769,18.269001,16.973167,50.107624,0.14779167,5.39939
F,2015-11-01,24.619001,33.669,28.773169,25.062687,32.9707,28.962906,19.296133,35.28,99.68692,0.0,0.0,0.0,0.0,,,,40364.08,44625.03,17.56,73.25,14.1189995,17.369001,15.860668,46.856556,0.14916667,5.8915524
F,2015-11-02,23.069,35.669,29.19192,22.855423,33.988388,28.301222,28.551426,51.48,120.2839,0.0,0.0,0.0,0.0,,,,41022.46,44649.08,26.85,23.333334,8.8689995,17.519001,13.937748,43.14714,0.1470833,8.532914
F,2015-11-03,22.919,35.968998,29.077332,23.423294,34.498898,28.01828,27.103003,51.48,116.40272,0.0,0.0,0.0,0.0,,,,41366.133,44672.97,26.03,22.083334,9.919,18.019001,14.791916,45.7841,0.14554167,8.679219
F,2015-11-04,22.719,35.268997,29.066916,22.49054,35.065502,28.203844,22.828087,41.760002,119.39948,0.0,0.0,0.0,0.0,,,,41375.887,44696.676,27.02,34.125,9.6189995,17.019001,13.835667,42.510296,0.145,8.526409
F,2015-11-05,23.669,36.018997,29.704414,24.108978,36.888268,29.518883,23.557316,39.96,119.9771,0.0,0.0,0.0,0.0,,,,41583.66,44720.176,27.94,5.625,8.919,16.569,13.427334,40.376137,0.145,7.89063
F,2015-11-06,25.119001,38.119,31.527334,25.344694,38.96955,31.42038,15.856354,32.760002,91.27083,0.0,0.0,0.0,0.0,,,,41392.785,44743.438,27.28,19.791666,8.019,17.469,12.239834,34.11102,0.14466669,7.7098527
F,2015-11-07,26.169,38.218998,32.09609,26.274284,39.22556,31.668951,22.218153,39.239998,100.597305,0.0,0.0,0.0,0.0,,,,41600.004,44766.445,27.94,52.833332,9.969,17.619001,13.666916,35.109707,0.14408337,9.191309
F,2015-11-08,24.569,34.869,29.510668,25.355452,35.412006,29.244398,27.105392,46.079998,127.9676,0.0,0.0,0.0,0.0,,,,41242.902,44789.16,22.43,27.333334,12.818999,18.019001,15.662749,45.43611,0.14400004,7.5762916
F,2015-11-09,23.469,33.069,28.3315,23.77472,32.990536,27.743143,23.113008,39.96,128.74098,0.0,0.0,0.0,0.0,,,,38817.523,44811.56,18.33,44.875,12.068999,17.569,15.07525,46.839188,0.14445834,6.6417894
F,2015-11-10,22.969,33.619,28.008583,23.963383,32.614174,27.471338,22.180206,39.239998,133.54146,0.0,0.0,0.0,0.0,,,,39415.707,44833.617,18.13,42.5,13.068999,19.119001,16.048166,51.10823,0.14520831,6.5623665
F,2015-11-11,21.719,34.819,28.01066,21.24538,33.918076,26.960535,23.78453,43.56,134.9677,0.0,0.0,0.0,0.0,,,,41766.023,44855.297,28.33,5.9583335,7.9690003,17.169,13.371082,45.035065,0.145,8.40288
F,2015-11-12,22.269001,36.018997,29.112753,22.50232,36.689148,28.627176,20.633371,34.56,128.22302,0.0,0.0,0.0,0.0,,,,41770.42,44876.574,28.62,24.625,8.019,16.969,12.4939995,40.122356,0.145,7.87388
F,2015-11-13,24.419,37.819,31.048166,24.558891,38.34471,30.476717,17.22742,30.239998,73.94678,0.0,0.0,0.0,0.0,,,,41422.098,44897.43,28.03,45.875,7.8190002,15.519,12.129417,34.188946,0.14470835,8.682262
F,2015-11-14,25.169,37.669,31.404417,24.80997,37.35858,30.377213,25.600533,45.719997,40.740402,0.0,0.0,0.0,0.0,,,,41700.66,44917.816,26.65,33.958332,10.068999,18.669,14.123166,38.377224,0.14437501,9.339156
F,2015-11-15,24.319,37.319,31.27317,24.366089,37.538376,30.36854,22.884789,39.6,41.079765,0.0,0.0,0.0,0.0,,,,41624.438,44937.715,27.1,65.416664,10.8689995,18.319,13.766915,37.46544,0.14400004,9.238269
F,2015-11-16,26.069,37.518997,32.039825,26.72593,38.07359,32.017467,18.218275,38.519997,51.77069,0.0,0.0,0.0,0.0,,,,41467.582,44957.13,25.35,63.416668,10.818999,19.269001,14.941916,38.214848,0.14400004,8.344176
F,2015-11-17,26.769001,37.869,32.433582,26.49296,36.791634,31.455475,18.448023,38.16,64.89389,0.0,0.0,0.0,0.0,,,,41854.336,44976.266,28.35,50.666668,6.9690003,16.419,11.714835,30.552984,0.14400004,9.216942
F,2015-11-18,25.819,37.218998,31.477335,25.57189,36.19943,30.425753,18.35647,38.88,60.9185,0.0,0.0,0.0,0.0,,,,41852.97,44995.137,28.5,41.083332,6.8190002,16.219,10.689832,30.106684,0.14400004,8.6582985
F,2015-11-19,25.219,37.268997,31.36483,24.608232,38.341213,31.179628,19.914215,38.88,61.396366,0.0,0.0,0.0,0.0,,,,41527.77,45013.73,26.67,67.375,8.969,17.369001,13.093999,35.16171,0.14400004,7.827189
F,2015-11-20,25.669,37.968998,32.396084,25.277594,38.411274,31.98462,18.532135,36.36,47.149647,0.0,0.0,0.0,0.0,,,,41764.95,45032.008,26.08,29.0,9.6189995,16.769001,12.683583,32.119137,0.14400004,8.051932
F,2015-11-21,25.119001,38.919,32.177334,25.255896,38.8078,31.244719,19.803272,36.0,44.07102,0.0,0.0,0.0,0.0,,,,41924.973,45049.96,27.72,52.583332,5.769,17.369001,11.604416,31.938402,0.1437084,9.01979
F,2015-11-22,26.069,38.069,32.019,26.411888,38.054363,31.357286,20.364674,37.079998,64.445435,0.0,0.0,0.0,0.0,,,,42004.445,45067.55,27.97,72.375,8.1189995,18.619001,12.341916,33.068493,0.1432084,8.739577
F,2015-11-23,26.319,36.018997,31.496084,26.789606,37.727066,31.846525,16.055353,32.039997,71.80956,0.0,0.0,0.0,0.0,,,,41914.402,45084.76,23.31,53.041668,9.469,18.369001,14.571083,37.445053,0.14304173,7.0239344
F,2015-11-24,25.519001,36.669,31.566916,25.383673,38.953835,31.458902,20.972897,39.239998,44.66216,0.0,0.0,0.0,0.0,,,,41387.656,45101.57,25.24,50.291668,11.919,17.219,14.1710825,36.29553,0.14300005,7.922309
F,2015-11-25,25.169,36.018997,31.054415,26.474228,38.40844,31.508154,24.248613,43.92,25.002048,0.0,0.0,0.0,0.0,,,,41635.938,45117.953,24.4,29.166666,13.3689995,19.819,16.037748,43.078323,0.14333338,7.6567216
F,2015-11-26,25.319,37.718998,31.889833,25.726467,39.099323,31.907494,21.9718,35.28,22.276625,0.0,0.0,0.0,0.0,,,,41979.71,45133.88,26.38,35.166668,13.169,17.919,14.989837,38.194736,0.14362507,8.538378
F,2015-11-27,25.269001,36.619,31.58567,25.230997,37.094097,31.17904,24.464113,40.32,31.999125,0.0,0.0,0.0,0.0,,,,42151.676,45149.33,24.03,17.0,11.1189995,17.669,14.504415,37.7672,0.14300005,8.200143
F,2015-11-28,26.169,36.268997,31.633583,26.442537,36.27878,31.472723,15.463246,31.68,55.483555,0.0,0.0,0.0,0.0,,,,42144.426,45164.27,23.29,22.333334,11.169,17.269001,13.9523325,35.727592,0.14350003,7.4919395
F,2015-11-29,25.869001,38.319,32.223167,26.326868,36.840523,31.268137,18.374111,39.239998,73.7534,0.0,0.0,0.0,0.0,,,,42321.87,45178.688,28.58,11.416667,4.2190003,17.319,11.0815,30.93344,0.14400004,9.038683
F,2015-11-30,25.619001,37.869,31.750254,25.15648,35.954834,30.193048,21.67487,39.239998,89.99999,0.0,0.0,0.0,0.0,,,,40842.395,45192.543,27.83,16.375,5.8190002,15.019,9.971084,28.480988,0.14400004,9.41761
F,2015-12-01,26.069,38.218998,31.846085,26.124306,36.800526,30.810621,23.157824,43.92,109.05179,0.0,0.0,0.0,0.0,,,,40155.324,45205.82,26.12,26.458334,9.919,16.669,13.298168,34.45817,0.14400004,9.489325
F,2015-12-02,24.469,37.419,30.854422,24.811808,37.09969,30.27382,24.703974,41.760002,121.47502,0.0,0.0,0.0,0.0,,,,42491.855,45218.492,28.46,8.375,8.969,17.669,14.108585,39.780422,0.1437084,9.1617
F,2015-12-03,25.219,37.468998,31.421083,26.057047,38.157333,31.368088,21.599998,37.079998,114.07549,0.0,0.0,0.0,0.0,,,,42386.95,45230.535,26.61,39.583332,10.519,18.469,14.258584,38.532597,0.14333339,8.171978
F,2015-12-04,25.019001,37.669,31.83358,24.284763,40.377296,31.784468,22.057161,39.96,40.29062,0.0,0.0,0.0,0.0,,,,42080.9,45241.914,26.49,19.041666,9.8689995,18.269001,13.1502495,34.30835,0.14300005,7.6368804
F,2015-12-05,25.169,36.869,31.50442,24.383171,39.531696,32.062576,25.189713,42.12,30.155138,0.0,0.0,0.0,0.0,,,,42167.3,45252.613,25.13,30.833334,13.6189995,16.869001,15.141915,38.642982,0.14300005,7.1820893
F,2015-12-06,25.819,35.619,31.43358,25.991682,37.882015,32.282368,21.629978,37.079998,25.99584,0.0,0.0,0.0,0.0,,,,41796.785,45262.625,22.26,29.375,14.519,18.469,16.189833,41.23012,0.14300005,6.6746893
F,2015-12-07,26.019001,36.319,31.791916,25.9894,36.775276,31.829468,22.415602,42.12,37.207993,0.0,0.0,0.0,0.0,,,,41473.31,45272.074,23.78,32.0,11.019,18.419,15.433585,39.0406,0.14300005,7.867179
F,2015-12-08,25.419,37.968998,31.744001,25.264887,36.885406,30.759127,18.892282,36.0,64.189255,0.0,0.0,0.0,0.0,,,,42205.58,45280.977,28.43,9.916667,4.7190003,18.869001,11.091918,32.251446,0.14300005,8.979307
F,2015-12-09,26.769001,37.018997,31.644003,27.07378,36.969585,30.73239,20.696087,37.44,115.87565,0.0,0.0,0.0,0.0,,,,42564.58,45289.316,25.46,20.458334,7.169,17.669,12.971085,34.39237,0.14300005,8.852439
F,2015-12-10,24.869001,35.569,30.289831,25.571404,35.934433,30.017488,25.488914,43.199997,121.50115,0.0,0.0,0.0,0.0,,,,42312.523,45297.086,23.9,20.208334,11.068999,18.519001,15.137749,42.42152,0.14300005,7.935654
F,2015-12-11,25.969,37.069,31.416916,25.81221,37.59466,31.245628,18.837322,33.48,99.24283,0.0,0.0,0.0,0.0,,,,42205.39,45304.285,25.88,15.75,11.068999,16.619001,13.819,36.30561,0.14300005,8.008042
F,2015-12-12,25.619001,37.319,32.04608,25.84558,37.161793,31.420763,18.584509,38.88,72.642044,0.0,0.0,0.0,0.0,,,,42429.125,45310.89,25.54,19.416666,9.1189995,18.369001,13.310666,34.51101,0.14300005,8.51886
F,2015-12-13,26.769001,37.718998,31.971079,26.842323,36.83549,31.08367,21.980644,41.399998,99.61575,0.0,0.0,0.0,0.0,,,,42101.895,45316.906,26.95,15.0,9.1189995,16.769001,12.952332,33.26103,0.14300005,9.26501
F,2015-12-14,23.719,36.018997,29.989832,23.61336,34.78632,28.83344,24.408424,42.12,125.78669,0.0,0.0,0.0,0.0,,,,42381.387,45322.316,27.1,12.125,9.969,18.019001,14.039834,40.891834,0.14300005,9.167612
F,2015-12-15,23.569,36.018997,29.629412,24.229034,35.303722,29.079613,25.20257,42.48,126.75617,0.0,0.0,0.0,0.0,,,,41775.09,45327.113,28.22,10.541667,9.719,19.169,14.429418,43.936523,0.14300005,8.821572
F,2015-12-16,24.419,36.468998,30.20442,24.744902,38.028584,30.117594,19.272614,34.2,118.06881,0.3,2.0,0.3,0.0,,,,41692.645,45331.29,26.45,21.916666,12.3689995,16.719,14.537749,40.688457,0.14333336,8.174089
F,2015-12-17,26.269001,36.419,30.660666,27.224064,37.000862,30.61145,20.466246,37.44,96.21255,0.0,0.0,0.0,0.0,,,,36149.938,45334.836,21.08,67.375,11.6189995,18.119001,15.441916,41.82177,0.14529164,7.6108904
F,2015-12-18,26.519001,36.518997,30.860664,27.022638,36.98516,30.541603,24.490587,37.079998,107.9094,0.0,0.0,0.0,0.0,,,,41209.777,45337.742,22.03,49.5,12.919,17.669,15.0815,39.713543,0.145,7.9922695
F,2015-12-19,25.519001,34.669,29.1065,27.285715,36.78376,30.454992,23.441502,38.519997,92.11186,0.6,4.0,0.6,0.0,,,,34799.758,45340.008,20.39,61.833332,16.219,20.169,18.591919,54.644047,0.14945833,6.2911267
F,2015-12-20,25.169,35.468998,29.61275,26.397324,36.975677,30.67785,17.309973,33.48,119.787346,0.1,1.0,0.1,0.0,,,,39088.344,45341.613,22.03,45.5,13.318999,19.069,17.321083,49.74272,0.15270835,6.667069
F,2015-12-21,24.419,34.319,28.973166,25.56371,34.366226,28.778303,21.915691,39.6,127.06943,0.0,0.0,0.0,0.0,,,,37900.31,45342.562,19.07,53.25,13.8689995,18.819,16.250248,48.12927,0.14833337,6.832996
F,2015-12-22,24.069,34.319,29.004416,24.711567,34.027763,28.595772,23.090569,45.719997,126.67528,0.0,0.0,0.0,0.0,,,,39549.348,45342.844,21.29,39.083332,12.818999,17.969,15.710668,46.443516,0.14612497,7.4363837
F,2015-12-23,23.819,33.569,28.385664,24.524342,33.148483,28.316214,23.042812,40.68,121.9103,0.0,0.0,0.0,0.0,,,,39358.004,45342.45,18.53,37.708332,12.269,19.219,16.819002,52.436382,0.14566664,6.373671
F,2015-12-24,23.519001,33.669,28.208582,23.831562,33.63969,27.76517,29.96662,48.6,114.686485,0.0,0.0,0.0,0.0,,,,41626.145,45341.37,21.5,32.958332,14.318999,18.119001,16.679417,51.351425,0.14633335,7.2066145
F,2015-12-25,24.369001,33.919,28.185663,25.809076,35.978855,29.420435,21.068459,38.88,107.35413,0.6,4.0,0.6,0.0,,,,41378.062,45339.61,21.92,56.5,16.069,18.969,17.791918,54.863354,0.15049998,6.176219
F,2015-12-26,23.469,35.768997,29.08983,25.851463,35.713104,29.66247,26.250393,37.8,102.58928,0.0,0.0,0.0,0.0,,,,42129.375,45337.145,25.81,35.625,12.019,19.569,16.785666,51.633575,0.151875,7.68131
F,2015-12-27,23.519001,35.518997,29.587748,24.59672,35.04667,29.297575,23.219301,46.44,108.20557,0.0,0.0,0.0,0.0,,,,41350.8,45333.957,25.99,55.583332,12.669,19.269001,15.475251,45.55609,0.14837502,8.319767
F,2015-12-28,24.219,34.619,28.891914,25.43739,35.832035,29.657839,21.175835,36.0,111.112495,2.1,5.0,2.1,0.0,,,,38250.83,45330.06,21.17,38.666668,15.3689995,19.619001,17.602333,52.395355,0.15158333,6.536177
F,2015-12-29,24.519001,31.019001,27.22525,26.333384,33.56749,28.815895,18.391735,36.36,68.45258,3.0000002,6.0,3.0000002,0.0,,,,38844.71,45325.465,16.47,72.333336,17.369001,21.269001,19.269,62.810318,0.18175,4.8666487
F,2015-12-30,23.419,33.518997,27.364832,25.886833,34.979214,29.618586,17.208603,37.44,114.87037,0.0,0.0,0.0,0.0,,,,34082.406,45320.18,20.49,84.0,16.919,21.519001,19.596085,65.71174,0.22099997,5.2847943
F,2015-12-31,23.869001,34.468998,28.604418,25.607925,36.08974,29.812258,18.806337,36.0,111.80148,1.3,5.0,1.3,0.0,,,,41920.46,45314.227,23.66,72.666664,15.6189995,20.219,18.1565,55.573425,0.20258337,6.6438656
F,2016-01-01,24.919,34.669,29.03775,27.405348,37.9926,31.326414,14.658676,28.08,70.255585,0.0,0.0,0.0,0.0,,,,41838.043,45307.617,23.82,68.791664,17.019001,20.019001,18.854416,55.807007,0.18016666,6.103559
F,2016-01-02,24.419,34.768997,29.333582,26.862526,37.86385,32.029648,15.175612,27.72,26.060946,0.0,0.0,0.0,0.0,,,,42001.547,45300.363,22.99,24.166666,17.169,21.119001,19.25442,56.84695,0.17208333,5.6537013
F,2016-01-03,25.569,36.169,30.643997,27.300394,38.532505,32.337955,18.204042,33.48,25.503534,0.0,0.0,0.0,0.0,,,,42027.06,45292.49,23.57,36.375,15.818999,20.319,18.323168,49.96465,0.15991664,6.7109265
F,2016-01-04,26.419,35.319,30.82525,28.314453,38.512608,32.595963,18.374111,30.239998,21.426212,0.0,0.0,0.0,0.0,,,,41987.406,45283.992,22.36,45.041668,16.669,20.169,18.658583,49.73798,0.150875,6.5793266
F,2016-01-05,26.669,34.619,30.229418,28.68385,35.55192,31.992455,13.905509,27.0,82.992615,0.2,2.0,0.2,0.0,,,,34504.4,45274.91,16.97,94.041664,16.969,19.269001,18.348166,49.86401,0.15337497,5.1431065
F,2016-01-06,25.719,31.219,28.148165,28.85017,33.461296,30.85657,17.114204,24.119999,60.2931,1.7000002,7.0,1.7000002,0.0,,,,18627.557,45265.246,10.66,91.75,17.719,21.819,20.12525,62.672276,0.16350003,3.3793867
F,2016-01-07,23.519001,26.269001,24.416918,27.22812,30.050869,28.159143,11.966953,22.68,83.45379,92.8,20.0,92.8,0.0,,,,346.08353,45255.01,3.3,98.791664,21.269001,22.369001,21.827333,85.59135,0.32816666,0.9896576
F,2016-01-08,22.719,25.769001,24.139833,26.430899,29.999569,28.046946,11.874544,26.28,82.80086,42.500004,24.0,42.500004,0.0,,,,3600.0,45244.23,5.67,99.833336,21.719,22.619001,22.164833,88.88629,0.4797916,1.3695899
F,2016-01-09,21.619001,29.819,25.30025,24.87571,32.942562,28.484299,16.746773,28.08,119.23774,2.2,10.0,2.2,0.0,,,,28123.637,45232.914,17.08,98.375,20.119001,22.369001,20.879417,77.867,0.47595832,3.882395
F,2016-01-10,22.619001,30.669,25.994001,25.854176,34.13513,28.830956,18.844202,36.719997,98.56722,2.7,7.0,2.7,0.0,,,,41686.39,45221.08,20.9,87.708336,20.619001,21.769001,21.32525,76.71073,0.454875,4.670755
F,2016-01-11,22.419,31.919,26.566916,25.777416,34.339344,29.349123,18.416384,34.92,94.95315,0.2,1.0,0.2,0.0,,,,42095.598,45208.742,25.23,72.458336,17.569,21.919,20.385666,71.65076,0.43920827,5.6136723
F,2016-01-12,23.519001,31.719,27.144,26.886303,34.74391,30.052572,17.727943,33.12,106.38961,0.0,0.0,0.0,0.0,,,,42086.03,45195.918,23.66,87.625,19.419,21.769001,20.939835,70.4455,0.39558336,5.436354
F,2016-01-13,23.719,30.919,27.425247,26.87376,34.84794,30.60987,11.592895,29.16,90.8027,0.1,1.0,0.1,0.0,,,,33979.48,45182.625,19.41,92.541664,19.419,21.569,20.887753,68.86142,0.36308327,4.596125
F,2016-01-14,22.719,29.169,25.704416,26.668343,33.12301,29.754107,9.028754,20.519999,307.40558,3.8999996,11.0,3.8999996,0.0,,,,15343.324,45168.867,13.56,99.5,20.469,22.619001,21.666916,78.98476,0.3720833,2.9364219
F,2016-01-15,22.369001,30.619001,25.810667,26.112604,35.98495,29.884972,10.086427,23.759998,102.97473,9.3,15.0,9.3,0.0,,,,34933.355,45154.645,18.94,80.083336,21.319,22.569,22.008583,80.858635,0.4275833,4.0052223
F,2016-01-16,23.569,29.969,26.448168,27.414257,33.64035,30.228998,12.218805,22.68,55.765163,0.4,3.0,0.4,0.0,,,,39939.484,45139.79,16.58,74.083336,20.769001,22.769001,21.931503,77.17901,0.46087503,3.661833
F,2016-01-17,23.419,27.669,25.373169,27.256325,32.07243,29.59385,9.885262,19.8,57.200474,6.2,12.0,6.2,0.0,,,,9287.81,45124.305,9.68,99.625,21.519001,23.219,22.077333,82.21296,0.45670828,2.17166
F,2016-01-18,22.369001,29.069,25.0315,26.411053,35.09541,29.52916,8.089993,27.359999,114.754906,17.6,22.0,17.6,0.0,,,,28883.414,45108.22,14.08,95.791664,21.369001,23.119001,22.152334,85.0085,0.50029165,2.99337
F,2016-01-19,22.819,29.369001,25.229416,26.440899,30.516342,28.143496,15.778516,30.239998,50.3322,14.300001,16.0,14.300001,0.0,,,,32601.268,45091.56,15.48,83.708336,18.869001,22.319,21.106499,79.43061,0.4605417,3.5430148
F,2016-01-20,22.619001,26.019001,24.408585,25.991154,29.491753,27.719984,14.021525,25.919998,47.142693,1.9000001,10.0,1.9000001,0.0,,,,1871.4102,45074.35,7.32,99.0,20.069,22.269001,21.01275,81.58828,0.44983336,1.8354928
F,2016-01-21,22.219,27.419,24.337753,26.871016,32.28248,29.005163,7.289445,24.84,137.2546,14.199999,22.0,14.199999,0.0,,,,18085.705,45056.637,11.67,98.083336,21.569,23.469,22.344,89.02842,0.48837498,2.4554453
F,2016-01-22,22.769001,24.669,23.72317,26.870562,29.235138,28.135687,5.506941,14.759999,0.7638932,53.500004,24.0,53.500004,0.0,,,,0.0,45038.43,3.33,100.0,21.469,22.719,21.998169,90.14474,0.47829166,0.878178
F,2016-01-23,22.219,27.569,23.86275,26.257113,31.101639,27.806997,10.464797,20.880001,64.244774,31.0,20.0,31.0,0.0,,,,10072.771,45019.773,8.02,93.583336,21.569,22.119001,21.846083,88.96929,0.48183334,1.7916282
F,2016-01-24,22.669,29.669,25.450249,26.192657,34.21946,29.334658,14.512064,29.88,63.484108,3.4000003,6.0,3.4000003,0.0,,,,34040.25,45000.676,17.16,91.958336,21.319,22.669,22.0315,82.07685,0.477625,3.6072962
F,2016-01-25,22.919,30.669,26.089834,26.991184,35.548656,30.282677,12.57426,29.88,67.50243,3.2,7.0,3.2,0.0,,,,42235.844,44981.184,21.45,71.083336,21.569,22.869001,22.314835,80.78073,0.48633328,4.4606953
F,2016-01-26,23.419,30.119001,26.198164,27.529806,33.838676,30.016611,14.773164,30.239998,64.613945,0.1,1.0,0.1,0.0,,,,40881.625,44961.312,19.58,79.583336,20.369001,23.419,21.823166,78.218956,0.4634167,4.292528
F,2016-01-27,22.269001,30.219,25.973166,25.077637,33.45083,28.670221,19.453327,32.760002,47.714886,0.0,0.0,0.0,0.0,,,,42246.074,44941.09,20.91,84.583336,18.669,20.969,20.208584,71.97995,0.4363334,4.6569514
F,2016-01-28,23.069,29.319,25.531502,25.68005,33.933056,28.789658,10.163227,27.359999,76.75174,0.2,1.0,0.2,0.0,,,,27849.814,44920.55,16.78,80.208336,19.919,21.669,20.546083,74.4528,0.41716668,3.7192166
